Internal ID,Internal ID,Legal Name,Name,PO Num,PO Name,PO #,SO Id,SO Num,SO Name,SO #,Date,Item,Quantity,Item Rate,Item Name,Item DisplayName,Item-Price,Item-PurcDesc,Item-Description
642071,642071,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6728,Purchase Order #POQ6728,PURCHORD11794,642068,SOQ7118,Sales Order #SOQ7118,SALESORD10521,2023-04-06,16Z90P-N.AP75A8,1,1665.72,16Z90P-N.AP75A8,,,"LG gram 16Z90P-N.AP75A8 Intel Core i7 1165G7 / 2.8 GHz - Evo - Win 11 Pro - Iris Xe Graphics - 16 GB RAM - 512 GB SSD NVMe - 16"" IPS 2560 x 1600 (WQXGA) - Wi-Fi 6 - obsidian black",
642198,642198,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6731,Purchase Order #POQ6731,PURCHORD11797,642066,SOQ7117,Sales Order #SOQ7117,SALESORD10520,2023-04-06,B625/DN,1,2888.50,B625/DN,,,"Xerox VersaLink B625/DN Multifunction printer - B/W - laser - Legal (216 x 356 mm) (original) - A4 (media) - up to 65 ppm (copying) - up to 65 ppm (printing) - 650 sheets - 33.6 Kbps - USB 2.0, Gigabit LAN",
642198,642198,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6731,Purchase Order #POQ6731,PURCHORD11797,642066,SOQ7117,Sales Order #SOQ7117,SALESORD10520,2023-04-06,006R04670,1,592.65,006R04670,,,XEROX GENUINE XEROX BLACK EXTRA HIGH CAP ,
642198,642198,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6731,Purchase Order #POQ6731,PURCHORD11797,642066,SOQ7117,Sales Order #SOQ7117,SALESORD10520,2023-04-06,EB625S3,1,804.58,EB625S3,,,XEROX 2 ADDITIONAL YR SVC; EXTENDED ON-S ,
642070,642070,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6727,Purchase Order #POQ6727,PURCHORD11793,642055,SOQ7116,Sales Order #SOQ7116,SALESORD10517,2023-04-06,16Z90P-N.AP75A8,1,1665.72,16Z90P-N.AP75A8,,,"LG gram 16Z90P-N.AP75A8 Intel Core i7 1165G7 / 2.8 GHz - Evo - Win 11 Pro - Iris Xe Graphics - 16 GB RAM - 512 GB SSD NVMe - 16"" IPS 2560 x 1600 (WQXGA) - Wi-Fi 6 - obsidian black",
641917,641917,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6720,Purchase Order #POQ6720,PURCHORD11782,641903,SOQ7112,Sales Order #SOQ7112,SALESORD10513,2023-04-06,21DL0056US,3,1138.97,21DL0056US,,,"Lenovo ThinkBook 15 G4 ABA 21DL AMD Ryzen 7 5825U / 2 GHz - Win 10 Pro 64-bit (includes Win 11 Pro License) - Radeon Graphics - 16 GB RAM - 512 GB SSD NVMe - 15.6"" IPS touchscreen 1920 x 1080 (Full HD) - Wi-Fi 6 - dual tone mineral gray - kbd: US English",
640049,640049,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6689,Purchase Order #POQ6689,PURCHORD11745,640042,SOQ7110,Sales Order #SOQ7110,SALESORD10509,2023-04-05,920-002565,4,15.68,920-002565,,,Logitech Desktop MK120 Keyboard and mouse set - USB - English,
640046,640046,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6686,Purchase Order #POQ6686,PURCHORD11742,640040,SOQ7109,Sales Order #SOQ7109,SALESORD10508,2023-04-05,NBPD0165,1,524.67,NBPD0165,,,APC NetBotz Camera Pod 165 Network surveillance camera - color - DC 12 V / PoE,
640083,640083,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6707,Purchase Order #POQ6707,PURCHORD11767,640039,SOQ7108,Sales Order #SOQ7108,SALESORD10507,2023-04-05,MR1612,2,30.39,MR1612,,,"Tripp Lite Universal Monitor Riser Stand Computer Laptop Printers 1.25-5.5"" Monitor stand - black - TAA Compliant",
640083,640083,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6707,Purchase Order #POQ6707,PURCHORD11767,640039,SOQ7108,Sales Order #SOQ7108,SALESORD10507,2023-04-05,MR1612D1,1,37.05,MR1612D1,,,Tripp Lite Monitor Riser Printer Monitor Stand w/ Storage Drawer 4.7In Printer or monitor stand with drawer - black - TAA Compliant,
640083,640083,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6707,Purchase Order #POQ6707,PURCHORD11767,640039,SOQ7108,Sales Order #SOQ7108,SALESORD10507,2023-04-05,03116,1,7.11,03116,,,C2G 10ft Power Extension Cord 18 AWG - NEMA 5-15P to NEMA 5-15R - Power extension cable - NEMA 5-15 (F) to NEMA 5-15 (M) - 3.05 m - black,
640083,640083,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6707,Purchase Order #POQ6707,PURCHORD11767,640039,SOQ7108,Sales Order #SOQ7108,SALESORD10507,2023-04-05,HDMIDVIMM6,1,13.21,HDMIDVIMM6,,,"StarTech.com 6ft (1.8m) HDMI to DVI Cable, DVI-D to HDMI Display Cable (1920x1200p), Black, 19 Pin HDMI Male to DVI-D Male Cable Adapter, Digital Monitor Cable, M/M, Single Link DVI to HDMI Cord (HDMIDVIMM6) - Adapter cable - HDMI male to DVI-D male - 1.83 m - black - for P/N: DK31C3HDPD, DK31C3HDPDUE, MDP2HDEC, ST121HD20FXA, VID2HDCON2, VS424HD4K60",
640083,640083,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6707,Purchase Order #POQ6707,PURCHORD11767,640039,SOQ7108,Sales Order #SOQ7108,SALESORD10507,2023-04-05,960-001257,1,76.99,960-001257,,,Logitech HD Pro Webcam C920S Webcam - color - 1920 x 1080 - audio,
640083,640083,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6707,Purchase Order #POQ6707,PURCHORD11767,640039,SOQ7108,Sales Order #SOQ7108,SALESORD10507,2023-04-05,USB2HAB6,2,6.30,USB2HAB6,,,"StarTech.com 6 ft. (1.8 m) USB Printer Cable USB 2.0 A to B - Printer Cable - Black - USB A to B (USB2HAB6) - USB cable - USB (M) to USB Type B (M) - USB 2.0 - 1.8 m - molded - black - for P/N: RKCOND17HD, SV431DL2DU3A, SV431DPDDUA2, USB2001EXT2NA, USB2002EXT2NA, USB2004EXT2NA",
640047,640047,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6687,Purchase Order #POQ6687,PURCHORD11743,639903,SOQ7105,Sales Order #SOQ7105,SALESORD10504,2023-04-05,960-001401,5,81.19,960-001401,,,"Logitech C920e Webcam - color - 720p, 1080p - audio - USB 2.0 - TAA Compliant",
640082,640082,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6706,Purchase Order #POQ6706,PURCHORD11766,639671,SOQ7100,Sales Order #SOQ7100,SALESORD10498,2023-04-05,3000148893267.1,1,154.54,3000148893267.1,,,CTO DELL LATITUDE 5500 - ProSupport: Next Business Day Onsite - ProSupport: 7x24 Technical Support UPGRADES AND EXTENSIONS - Service Tag: 88H5PV2 - Service Contract: 2023-03-29 - 2024-03-28,
639644,639644,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6663,Purchase Order #POQ6663,PURCHORD11718,639642,SOQ7096,Sales Order #SOQ7096,SALESORD10491,2023-04-05,MPHH3LL/A,1,2375.59,MPHH3LL/A,,,"Apple MacBook Pro M2 Pro - M2 Pro 16-core GPU - 16 GB RAM - 512 GB SSD - 14.2"" 3024 x 1964 @ 120 Hz - 802.11a/b/g/n/ac/ax (Wi-Fi 6E), Bluetooth - silver - kbd: US",
639644,639644,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6663,Purchase Order #POQ6663,PURCHORD11718,639642,SOQ7096,Sales Order #SOQ7096,SALESORD10491,2023-04-05,SCPG2Z/A,1,221.57,SCPG2Z/A,,,AppleCare+ Extended service agreement - parts and labor - 3 years (from original purchase date of the equipment) - must be purchased within 60 days of the product purchase - for MacBook Pro (14.2 in),
639644,639644,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6663,Purchase Order #POQ6663,PURCHORD11718,639642,SOQ7096,Sales Order #SOQ7096,SALESORD10491,2023-04-05,MLXW3LL/A,1,1370.12,MLXW3LL/A,,,"Apple MacBook Air M2 - M2 8-core GPU - 8 GB RAM - 256 GB SSD - 13.6"" IPS 2560 x 1664 (WQXGA) - Wi-Fi 6 - space gray - kbd: US",
639644,639644,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6663,Purchase Order #POQ6663,PURCHORD11718,639642,SOQ7096,Sales Order #SOQ7096,SALESORD10491,2023-04-05,SF8C2Z/A,1,198.81,SF8C2Z/A,,,AppleCare+ Extended service agreement - parts and labor - 3 years (from original purchase date of the equipment) - must be purchased within 60 days of the product purchase - for MacBook Air (Mid 2022),
642052,642052,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6724,Purchase Order #POQ6724,PURCHORD11787,639490,SOQ7087,Sales Order #SOQ7087,SALESORD10479,2023-04-05,687M9UT#ABA,1,1018.16,687M9UT#ABA,,,"HP ProBook 440 G9 Notebook Wolf Pro Security - Intel Core i5 1235U / 1.3 GHz - Win 10 Pro 64-bit (includes Win 11 Pro License) - Iris Xe Graphics - 16 GB RAM - 512 GB SSD NVMe, HP Value - 14"" IPS 1920 x 1080 (Full HD) - Wi-Fi 6 - kbd: US - with HP Wolf Pro Security Edition (1 year)",
639468,639468,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6658,Purchase Order #POQ6658,PURCHORD11711,639457,SOQ7083,Sales Order #SOQ7083,SALESORD10474,2023-04-05,SM-X200NZAAXAC,1,320.25,SM-X200NZAAXAC,,,"Samsung Galaxy Tab A8 Tablet - Android - 32 GB - 10.5"" TFT (1920 x 1200) - microSD slot - gray",
639466,639466,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6657,Purchase Order #POQ6657,PURCHORD11710,639374,SOQ7078,Sales Order #SOQ7078,SALESORD10469,2023-04-05,981-000511,1,159.81,981-000511,,,"Logitech Wireless Headset Mono H820e Headset - on-ear - DECT - wireless - Certified for Skype for Business, Optimized for Lync",
639466,639466,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6657,Purchase Order #POQ6657,PURCHORD11710,639374,SOQ7078,Sales Order #SOQ7078,SALESORD10469,2023-04-05,1000565,1,194.27,1000565,,,EPOS I SENNHEISER IMPACT MB Pro 1 UC ML Headset - on-ear - Bluetooth - wireless,
639447,639447,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6653,Purchase Order #POQ6653,PURCHORD11706,638801,SOQ7072,Sales Order #SOQ7072,SALESORD10463,2023-04-05,933321-855-BTI,5,135.05,933321-855-BTI,,,"BTI Notebook battery (equivalent to: HP 933321-855, HP SS03XL, HP SS03050XL-PL, HP 932823-1C1) - lithium ion - 3-cell - 4330 mAh - 50 Wh - for HP EliteBook 735 G5, 735 G6, 745 G5, 745 G6, 840 G6; Mobile Thin Client mt44, mt45",
639436,639436,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6650,Purchase Order #POQ6650,PURCHORD11702,638783,SOQ7071,Sales Order #SOQ7071,SALESORD10462,2023-04-05,TN7602PK,1,149.80,TN7602PK,,,"Brother TN760 2PK 2-pack - High Yield - black - original - toner cartridge - for Brother HL-L2325, L2370, L2379, L2390, L2395, MFC-L2717, L2750, L2759, RHL-L2390",
639433,639433,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6649,Purchase Order #POQ6649,PURCHORD11701,638523,SOQ7067,Sales Order #SOQ7067,SALESORD10455,2023-04-05,2200-86240-019,15,907.20,2200-86240-019,,,"Poly Trio C60 for Microsoft Teams/Skype for Business Conference VoIP phone - with Bluetooth interface - IEEE 802.11a/b/g/n/ac (Wi-Fi) / Bluetooth 5.0 - 5-way call capability - SIP, SRTP, SDP - 3 lines",
639433,639433,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6649,Purchase Order #POQ6649,PURCHORD11701,638523,SOQ7067,Sales Order #SOQ7067,SALESORD10455,2023-04-05,4870-86240-3YR,15,25.33,4870-86240-3YR,,,"Poly Hardware Replacement Extended service agreement - advance parts replacement - 3 years - shipment - response time: NBD - for P/N: 2200-86240-019, 2200-86240-025",
638788,638788,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6643,Purchase Order #POQ6643,PURCHORD11695,636995,SOQ7062,Sales Order #SOQ7062,SALESORD10449,2023-04-04,23O-00032,2,28.24,23O-00032,,,Microsoft Number Pad Keypad - wireless - Bluetooth 5.0 - glacier,
638512,638512,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6635,Purchase Order #POQ6635,PURCHORD11686,636507,SOQ7057,Sales Order #SOQ7057,SALESORD10442,2023-04-04,21AK002HUS,1,2261.43,21AK002HUS,,,"Lenovo ThinkPad P14s Gen 3 21AK 180-degree hinge design - Intel Core i7 1280P / 1.8 GHz - vPro - Win 11 Pro - Quadro T550 - 16 GB RAM - 512 GB SSD TCG Opal Encryption 2, NVMe, Value - 14"" IPS 1920 x 1200 - Wi-Fi 6E - black - kbd: US - with 3 Years Lenovo Premier Support + 3 Years Lenovo",
638511,638511,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6634,Purchase Order #POQ6634,PURCHORD11685,636505,SOQ7056,Sales Order #SOQ7056,SALESORD10441,2023-04-04,M2-USB-C-NVME-SATA,1,69.23,M2-USB-C-NVME-SATA,,,"StarTech.com USB-C 10Gbps to M.2 NVMe or M.2 SATA SSD Enclosure, Tool-free M.2 PCIe/SATA NGFF SSD Enclosure, Portable Aluminum Case, USB Type-C & USB-A Host Cables, For 2230/2242/2260/2280 Works w/ Thunderbolt 3 (M2-USB-C-NVME-SATA) - Storage enclosure - M.2 - M.2 Card (PCIe NVMe & SATA) - USB-C 3.2 (Gen 2) - space gray",
637505,637505,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6631,Purchase Order #POQ6631,PURCHORD11681,636385,SOQ7053,Sales Order #SOQ7053,SALESORD10438,2023-04-04,106R03692,2,229.78,106R03692,,,"Xerox WorkCentre 6515 Extra High Capacity - yellow - original - toner cartridge - for Phaser 6510; WorkCentre 6510, 6515",
639486,639486,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6661,Purchase Order #POQ6661,PURCHORD11714,635927,SOQ7047,Sales Order #SOQ7047,SALESORD10429,2023-04-04,8JU-00001,2,61.55,8JU-00001,,,Microsoft Modern Wireless Headset Headset - on-ear - Bluetooth - wireless - black - commercial - Certified for Microsoft Teams,
635946,635946,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6607,Purchase Order #POQ6607,PURCHORD11649,635899,SOQ7043,Sales Order #SOQ7043,SALESORD10423,2023-04-04,20W00153US,1,1355.29,20W00153US,,,"Lenovo ThinkPad T14 Gen 2 20W0 Intel Core i7 1165G7 / 2.8 GHz - Win 11 Pro - Iris Xe Graphics - 32 GB RAM - 512 GB SSD TCG Opal Encryption, TLC - 14"" IPS touchscreen 1920 x 1080 (Full HD) - NFC, Wi-Fi 6 - black - kbd: US English",
636869,636869,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6621,Purchase Order #POQ6621,PURCHORD11668,635877,SOQ7040,Sales Order #SOQ7040,SALESORD10420,2023-04-04,6C1Z3UT#ABL,1,2040.76,6C1Z3UT#ABL,,,"HP EliteBook 840 G9 Notebook Wolf Pro Security - Intel Core i7 1255U / 1.7 GHz - Win 10 Pro 64-bit (includes Win 11 Pro License) - Iris Xe Graphics - 16 GB RAM - 512 GB SSD NVMe, TLC, HP Value - 14"" IPS touchscreen 1920 x 1200 - 802.11a/b/g/n/ac/ax (Wi-Fi 6E) - with HP 3 years Offsit",
636869,636869,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6621,Purchase Order #POQ6621,PURCHORD11668,635877,SOQ7040,Sales Order #SOQ7040,SALESORD10420,2023-04-04,UL784E,1,231.16,UL784E,,,"Electronic HP Care Pack Next Business Day Hardware Support with Accidental Damage Protection and Defective Media Retention Extended service agreement - parts and labor - 3 years - on-site - 9x5 - response time: NBD - for EliteBook 84XX, 85XX, 8770; ZBook 15 G5, 15u G2, 15u G3, 17 G2, 17 G4, 17 G5, Studio G5",
635923,635923,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6603,Purchase Order #POQ6603,PURCHORD11645,635873,SOQ7039,Sales Order #SOQ7039,SALESORD10419,2023-04-04,B305/DNI,1,451.50,B305/DNI,,,"Xerox B305/DNI Multifunction printer - B/W - laser - Legal (216 x 356 mm) (original) - A4/Legal (media) - up to 40 ppm (printing) - 350 sheets - USB 2.0, LAN, Wi-Fi(n), USB 2.0 host",
635923,635923,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6603,Purchase Order #POQ6603,PURCHORD11645,635873,SOQ7039,Sales Order #SOQ7039,SALESORD10419,2023-04-04,006R04378,1,469.05,006R04378,,,"Xerox Extra High Capacity - black - original - toner cartridge - for Xerox B305, B310, B315",
635923,635923,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6603,Purchase Order #POQ6603,PURCHORD11645,635873,SOQ7039,Sales Order #SOQ7039,SALESORD10419,2023-04-04,EB3X5E3,1,140.63,EB3X5E3,,,"Xerox Advanced Exchange Extended service agreement - replacement - 2 years (2nd/3rd year) - must be purchased within 90 days of the product purchase - for Xerox B305/DNI, B305V_DNI, B315/DNI, B315V_DNI",
635875,635875,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6596,Purchase Order #POQ6596,PURCHORD11638,635870,SOQ7038,Sales Order #SOQ7038,SALESORD10418,2023-04-04,21DJ00G1US,2,1021.29,21DJ00G1US,,,"Lenovo ThinkBook 15 G4 IAP 21DJ 180-degree hinge design - Intel Core i5 1235U / 1.3 GHz - Win 10 Pro 64-bit (includes Win 11 Pro License) - Iris Xe Graphics - 8 GB RAM - 256 GB SSD NVMe - 15.6"" IPS 1920 x 1080 (Full HD) - Wi-Fi 6 - dual tone mineral gray - kbd: US English",
637506,637506,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6632,Purchase Order #POQ6632,PURCHORD11682,635861,SOQ7036,Sales Order #SOQ7036,SALESORD10416,2023-04-04,108R01416,1,26.02,108R01416,,,"Xerox VersaLink C500 Waste toner collector - for Phaser 6510; VersaLink C500, C505, C600, C605; WorkCentre 6515",
635633,635633,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6589,Purchase Order #POQ6589,PURCHORD11630,635629,SOQ7035,Sales Order #SOQ7035,SALESORD10415,2023-04-04,21DJ00G1US,2,1021.29,21DJ00G1US,,,"Lenovo ThinkBook 15 G4 IAP 21DJ 180-degree hinge design - Intel Core i5 1235U / 1.3 GHz - Win 10 Pro 64-bit (includes Win 11 Pro License) - Iris Xe Graphics - 8 GB RAM - 256 GB SSD NVMe - 15.6"" IPS 1920 x 1080 (Full HD) - Wi-Fi 6 - dual tone mineral gray - kbd: US English",
635633,635633,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6589,Purchase Order #POQ6589,PURCHORD11630,635629,SOQ7035,Sales Order #SOQ7035,SALESORD10415,2023-04-04,21B1001JUS,1,1177.91,21B1001JUS,,,"Lenovo ThinkBook 15p G2 ITH 21B1 Intel Core i5 11400H / 2.7 GHz - Win 11 Pro - GF GTX 1650  - 16 GB RAM - 512 GB SSD NVMe - 15.6"" IPS 1920 x 1080 (Full HD) - Wi-Fi 6 - dual tone mineral gray - kbd: US",
635917,635917,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6600,Purchase Order #POQ6600,PURCHORD11642,635523,SOQ7034,Sales Order #SOQ7034,SALESORD10414,2023-04-04,40AY0090US,4,252.73,40AY0090US,,,"Lenovo ThinkPad Universal USB-C Dock Docking station - USB-C - HDMI, 2 x DP - GigE - 90 Watt - CRU - United States - for ThinkBook 13x G2 IAP; 14s Yoga G2 IAP; ThinkPad L13 Yoga Gen 3; T14s Gen 3; X1 Nano Gen 2",
635871,635871,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6595,Purchase Order #POQ6595,PURCHORD11637,635280,SOQ7028,Sales Order #SOQ7028,SALESORD10406,2023-04-04,MR-L8MQN-01,20,78.56,MR-L8MQN-01,,,Quantum LTO Ultrium 8 - 12 TB / 30 TB - brick red,
633894,633894,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6582,Purchase Order #POQ6582,PURCHORD11613,633885,SOQ7020,Sales Order #SOQ7020,SALESORD10390,2023-04-03,YK07J,2,990.50,YK07J,,,"Dell Latitude 3520 Intel Core i5 1135G7 / 2.4 GHz - Win 10 Pro 64-bit (includes Win 11 Pro License) - Iris Xe Graphics - 16 GB RAM - 256 GB SSD NVMe, Class 35 - 15.6"" 1920 x 1080 (Full HD) - Wi-Fi 6 - BTS - with 1 Year Hardware Service with Onsite/In-Home Service After Remo",
633894,633894,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6582,Purchase Order #POQ6582,PURCHORD11613,633885,SOQ7020,Sales Order #SOQ7020,SALESORD10390,2023-04-03,SSDM22ENV500-AX,2,89.70,SSDM22ENV500-AX,,,"Axiom C3400e Series SSD - encrypted - 500 GB - internal - M.2 2280 - PCIe 3.0 x4 (NVMe) - AES - Self-Encrypting Drive (SED), TCG Opal Encryption 2.0 - TAA Compliant",
632101,632101,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6564,Purchase Order #POQ6564,PURCHORD11586,631997,SOQ7009,Sales Order #SOQ7009,SALESORD10374,2023-04-03,MPHE3LL/A,1,2375.59,MPHE3LL/A,,,MBP 14 M2P 10C 16G 16GB 512GB SG ,
632101,632101,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6564,Purchase Order #POQ6564,PURCHORD11586,631997,SOQ7009,Sales Order #SOQ7009,SALESORD10374,2023-04-03,SCPG2Z/A,1,221.57,SCPG2Z/A,,,AppleCare+ Extended service agreement - parts and labor - 3 years (from original purchase date of the equipment) - must be purchased within 60 days of the product purchase - for MacBook Pro (14.2 in),
633847,633847,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6576,Purchase Order #POQ6576,PURCHORD11606,631996,SOQ7008,Sales Order #SOQ7008,SALESORD10373,2023-04-03,SRT5KRMTF,1,1045.52,SRT5KRMTF,,,"APC Smart-UPS SRT 5kVA RM Step-Down Transformer Transformer (rack-mountable) - AC 208 V - 5000 VA - output connectors: 12 - 2U - 19"" - black - for P/N: SRT1500XLJ, SRT192BP2J, SRT192BPUS, SRT2400XLJ, SRT72BPJ, SRT8KXLJ, SRT96BPJ",
633850,633850,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6577,Purchase Order #POQ6577,PURCHORD11607,631992,SOQ7007,Sales Order #SOQ7007,SALESORD10372,2023-04-03,ST121WHDLR,1,435.60,ST121WHDLR,,,StarTech.com Wireless HDMI Transmitter and Receiver Kit 656 ft. - 1080p (ST121WHDLR) - Wireless video/audio extender - up to 200 m,
631989,631989,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6563,Purchase Order #POQ6563,PURCHORD11585,631867,SOQ7006,Sales Order #SOQ7006,SALESORD10369,2023-04-03,DELL-E2422H,1,172.53,DELL-E2422H,,,"Dell E2422H LED monitor - 24"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) @ 60 Hz - IPS - 250 cd/m² - 1000:1 - 5 ms - VGA, DisplayPort - with 3 years Advanced Exchange Service - for Latitude 5320, 5520; OptiPlex 3090",
631989,631989,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6563,Purchase Order #POQ6563,PURCHORD11585,631867,SOQ7006,Sales Order #SOQ7006,SALESORD10369,2023-04-03,920-002836,1,43.34,920-002836,,,Logitech Wireless Desktop MK320 Keyboard and mouse set - wireless - 2.4 GHz,
631989,631989,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6563,Purchase Order #POQ6563,PURCHORD11585,631867,SOQ7006,Sales Order #SOQ7006,SALESORD10369,2023-04-03,ABHM100F,1,64.27,ABHM100F,,,Aluratek ABHM100F Headset - on-ear - Bluetooth - wireless - USB-A via Bluetooth adapter,
633829,633829,TD Synnex Corporation,TD Synnex Corporation [CA],POQ6573,Purchase Order #POQ6573,PURCHORD11602,631227,SOQ6998,Sales Order #SOQ6998,SALESORD10356,2023-04-03,MK2K3VC/A,3,424.73,MK2K3VC/A,,,"Apple iPad (9th Generation) Tablet - 10.2"" - Hexa-core (Lightning Dual-core (2 Core) 2.65 GHz  ",
